epoch_num,num_seeds,nc5_mean,nc5_std_across_seed
10,1,0.5361882140273755,0.0
20,1,0.4749930480641403,0.0
30,1,0.4818062509444681,0.0
40,1,0.5191684515489517,0.0
50,1,0.5351539590196758,0.0
60,1,0.545625245865706,0.0
70,1,0.5549583324037434,0.0
80,1,0.5140392777217956,0.0
90,1,0.4985097763713358,0.0
100,1,0.4908823156141292,0.0
